quarter,annee,department,departs_confirmes,candidats_en_cours,postes_a_lancer,turnover_month_pct,postes_ouverts_actuels,effectif_actuel
2001Q2,2001,Juridique,4,48,2,1.883333333333333,6,72
2001Q2,2001,Marketing,9,115,3,3.8833333333333333,13,81
2001Q2,2001,Opérations,9,78,0,3.206666666666667,7,93
2001Q2,2001,R&D,3,55,4,1.133333333333333,11,89
2001Q2,2001,RH,9,39,0,5.3,5,56
2001Q2,2001,Support,8,91,22,3.5566666666666666,27,79
2001Q2,2001,Ventes,11,74,3,5.883333333333333,12,63
2001Q3,2001,Achats,3,60,6,0.9533333333333333,11,110
2001Q3,2001,Administration,6,56,5,2.1300000000000003,11,97
2001Q3,2001,Finance,3,69,4,1.4366666666666665,11,75
2001Q3,2001,IT,8,64,0,4.156666666666667,9,66
2001Q3,2001,Juridique,10,20,1,4.906666666666666,4,65
2001Q3,2001,Marketing,10,72,3,4.26,10,77
2001Q3,2001,Opérations,9,57,19,3.3766666666666665,20,90
2001Q3,2001,R&D,4,44,1,1.53,8,89
2001Q3,2001,RH,7,37,5,4.456666666666666,7,52
2001Q3,2001,Support,11,130,22,4.78,31,86
2001Q3,2001,Ventes,8,41,22,4.5200000000000005,29,60
2001Q4,2001,Achats,6,52,12,1.8500000000000003,16,111
2001Q4,2001,Administration,8,45,1,2.8633333333333333,7,94
2001Q4,2001,Finance,6,45,6,2.723333333333333,10,76
2001Q4,2001,IT,5,51,9,2.5966666666666667,12,67
2001Q4,2001,Juridique,2,22,4,1.0366666666666668,7,64
2001Q4,2001,Marketing,6,41,5,2.6666666666666665,11,75
2001Q4,2001,Opérations,11,81,3,4.163333333333333,13,89
2001Q4,2001,R&D,5,42,12,1.9266666666666667,14,90
2001Q4,2001,RH,4,34,3,2.6133333333333333,6,52
2001Q4,2001,Support,15,135,4,6.203333333333333,19,87
2001Q4,2001,Ventes,4,110,16,2.19,28,73
2002Q1,2002,Achats,9,50,3,2.7733333333333334,11,110
2002Q1,2002,Administration,4,35,6,1.4366666666666668,10,93
2002Q1,2002,Finance,7,32,0,3.2133333333333334,6,73
2002Q1,2002,IT,12,39,2,6.523333333333333,9,60
2002Q1,2002,Juridique,6,30,6,3.263333333333333,9,62
2002Q1,2002,Marketing,10,78,26,4.670000000000001,27,75
2002Q1,2002,Opérations,16,81,15,6.44,19,82
2002Q1,2002,R&D,9,68,4,3.4933333333333336,13,86
2002Q1,2002,RH,7,25,1,4.756666666666667,4,48
2002Q1,2002,Support,11,108,31,4.37,36,90
2002Q1,2002,Ventes,12,133,40,5.803333333333334,42,87
2002Q2,2002,Achats,2,45,1,0.5966666666666667,7,113
2002Q2,2002,Administration,5,39,10,1.8166666666666667,14,94
2002Q2,2002,Finance,8,37,7,3.84,9,69
2002Q2,2002,IT,9,29,3,5.296666666666667,9,54
2002Q2,2002,Juridique,3,33,6,1.61,9,65
2002Q2,2002,Marketing,11,99,3,5.04,18,76
2002Q2,2002,Opérations,8,85,0,3.3066666666666666,10,83
2002Q2,2002,R&D,8,62,12,3.2266666666666666,20,83
2002Q2,2002,RH,6,17,4,4.426666666666667,6,44
2002Q2,2002,Support,11,131,6,4.1433333333333335,20,101
2002Q2,2002,Ventes,19,157,0,7.746666666666667,23,87
2002Q3,2002,Achats,10,26,3,3.0666666666666664,7,106
2002Q3,2002,Administration,5,56,2,1.7933333333333332,10,95
2002Q3,2002,Finance,4,41,5,1.9466666666666665,8,71
2002Q3,2002,IT,8,35,3,5.283333333333333,9,49
2002Q3,2002,Juridique,2,42,5,1.0266666666666666,10,67
2002Q3,2002,Marketing,6,67,3,2.686666666666667,13,78
2002Q3,2002,Opérations,3,45,30,1.2033333333333334,34,86
2002Q3,2002,R&D,6,58,3,2.4433333333333334,16,84
2002Q3,2002,RH,4,29,6,3.1366666666666667,8,44
2002Q3,2002,Support,6,89,12,1.9766666666666666,17,110
2002Q3,2002,Ventes,16,55,21,6.57,33,82
2002Q4,2002,Achats,7,27,2,2.263333333333333,6,102
2002Q4,2002,Administration,4,55,9,1.4166666666666667,12,98
2002Q4,2002,Finance,7,36,6,3.4766666666666666,9,69
2002Q4,2002,IT,4,41,6,2.8166666666666664,12,48
2002Q4,2002,Juridique,3,35,6,1.54,12,68
2002Q4,2002,Marketing,6,77,12,2.5833333333333335,15,82
2002Q4,2002,Opérations,10,131,2,3.85,18,94
2002Q4,2002,R&D,3,71,9,1.17,16,90
2002Q4,2002,RH,7,33,4,5.6933333333333325,9,40
2002Q4,2002,Support,16,36,3,5.223333333333334,11,103
2002Q4,2002,Ventes,14,93,0,5.949999999999999,18,83
2003Q1,2003,Achats,5,35,5,1.6733333333333331,8,100
2003Q1,2003,Administration,6,43,14,2.0933333333333333,19,99
2003Q1,2003,Finance,6,48,10,2.99,12,70
2003Q1,2003,IT,7,37,1,5.146666666666667,8,46
2003Q1,2003,Juridique,6,47,5,2.973333333333333,10,69
2003Q1,2003,Marketing,8,65,3,3.3766666666666665,11,81
2003Q1,2003,Opérations,10,101,8,3.676666666666667,15,95
2003Q1,2003,R&D,12,65,0,4.666666666666667,10,84
2003Q1,2003,RH,2,41,4,1.6966666666666665,7,44
2003Q1,2003,Support,12,49,18,4.103333333333333,23,97
2003Q1,2003,Ventes,11,78,5,4.613333333333333,14,81
2003Q2,2003,Achats,5,25,4,1.6833333333333333,9,98
2003Q2,2003,Administration,5,75,1,1.68,11,103
2003Q2,2003,Finance,4,51,1,1.9333333333333333,6,73
2003Q2,2003,IT,4,52,7,2.9633333333333334,11,46
2003Q2,2003,Juridique,3,35,0,1.46,6,70
2003Q2,2003,Marketing,9,37,1,3.8833333333333333,6,78
2003Q2,2003,Opérations,12,57,4,4.466666666666666,11,91
2003Q2,2003,R&D,10,55,12,4.16,16,80
2003Q2,2003,RH,3,25,4,2.3366666666666664,8,44
2003Q2,2003,Support,10,125,22,3.4266666666666663,27,105
2003Q2,2003,Ventes,14,56,4,6.196666666666666,11,74
2003Q3,2003,Achats,6,28,9,2.0833333333333335,13,97
2003Q3,2003,Administration,10,45,10,3.36,16,98
2003Q3,2003,Finance,2,15,0,0.9199999999999999,4,73
2003Q3,2003,IT,10,68,34,7.916666666666667,39,42
2003Q3,2003,Juridique,8,25,0,4.013333333333333,4,64
2003Q3,2003,Marketing,11,50,10,5.026666666666666,10,73
2003Q3,2003,Opérations,20,32,1,8.223333333333334,8,75
2003Q3,2003,R&D,3,64,9,1.2566666666666666,17,85
2003Q3,2003,RH,6,30,8,4.84,10,44
2003Q3,2003,Support,9,124,21,2.8800000000000003,27,117
2003Q3,2003,Ventes,6,45,5,2.83,10,74
2003Q4,2003,Achats,6,54,4,2.1166666666666667,10,98
2003Q4,2003,Administration,3,50,1,1.0133333333333334,11,101
2003Q4,2003,Finance,8,11,4,3.8699999999999997,8,65
2003Q4,2003,IT,5,131,2,3.783333333333333,25,53
2003Q4,2003,Juridique,4,19,4,2.1333333333333333,7,61
2003Q4,2003,Marketing,5,44,10,2.353333333333333,14,74
2003Q4,2003,Opérations,5,83,22,2.3033333333333332,19,81
2003Q4,2003,R&D,7,85,11,2.85,21,85
2003Q4,2003,RH,2,37,1,1.4900000000000002,7,46
2003Q4,2003,Support,19,92,4,5.783333333333334,16,113
2003Q4,2003,Ventes,9,55,6,4.243333333333333,9,72
2004Q1,2004,Achats,13,27,1,4.6866666666666665,6,90
2004Q1,2004,Administration,2,36,2,0.6633333333333333,8,104
2004Q1,2004,Finance,7,26,12,3.723333333333333,16,62
2004Q1,2004,IT,7,127,24,4.466666666666667,30,65
2004Q1,2004,Juridique,6,26,3,3.4233333333333333,6,59
2004Q1,2004,Marketing,10,50,2,4.8500000000000005,10,70
2004Q1,2004,Opérations,8,82,9,3.36,18,83
2004Q1,2004,R&D,11,66,0,4.583333333333333,13,82
2004Q1,2004,RH,8,21,0,6.203333333333333,4,41
2004Q1,2004,Support,20,58,1,6.396666666666666,8,102
2004Q1,2004,Ventes,11,97,28,5.343333333333334,25,73
2004Q2,2004,Achats,6,41,21,2.2833333333333337,23,88
2004Q2,2004,Administration,6,32,13,1.96,17,102
2004Q2,2004,Finance,5,63,14,2.7733333333333334,22,65
2004Q2,2004,IT,13,116,15,6.876666666666666,30,67
2004Q2,2004,Juridique,4,25,6,2.3366666666666664,8,59
2004Q2,2004,Marketing,7,91,22,3.436666666666667,19,76
2004Q2,2004,Opérations,6,57,2,2.4499999999999997,12,85
2004Q2,2004,R&D,10,77,14,4.246666666666667,21,78
2004Q2,2004,RH,3,31,9,2.52,10,41
2004Q2,2004,Support,13,106,31,4.510000000000001,27,101
2004Q2,2004,Ventes,14,85,5,6.79,18,71
2004Q3,2004,Achats,9,78,9,3.486666666666667,17,94
2004Q3,2004,Administration,3,73,16,0.9566666666666667,21,111
2004Q3,2004,Finance,6,59,12,3.15,24,69
2004Q3,2004,IT,11,117,20,5.803333333333334,28,78
2004Q3,2004,Juridique,3,23,0,1.71,5,59
2004Q3,2004,Marketing,7,60,1,3.3266666666666667,11,78
2004Q3,2004,Opérations,17,38,5,7.326666666666667,9,76
2004Q3,2004,R&D,8,96,15,3.536666666666667,24,82
2004Q3,2004,RH,7,32,4,6.213333333333334,9,39
2004Q3,2004,Support,12,69,23,4.046666666666667,35,104
2004Q3,2004,Ventes,15,92,17,7.503333333333333,18,73
2004Q4,2004,Achats,6,55,0,2.18,8,97
2004Q4,2004,Administration,7,72,10,2.1300000000000003,17,118
2004Q4,2004,Finance,5,74,2,2.3866666666666667,14,76
2004Q4,2004,IT,13,130,17,6.136666666666667,30,80
2004Q4,2004,Juridique,4,23,5,2.3233333333333333,7,58
2004Q4,2004,Marketing,10,44,4,4.516666666666667,9,74
2004Q4,2004,Opérations,6,74,26,2.6300000000000003,21,84
2004Q4,2004,R&D,5,67,2,2.063333333333333,19,84
2004Q4,2004,RH,6,30,3,5.3566666666666665,8,37
2004Q4,2004,Support,12,118,3,3.9899999999999998,19,111
2004Q4,2004,Ventes,14,55,3,6.803333333333334,13,67
2005Q1,2005,Achats,7,28,10,2.5033333333333334,15,93
2005Q1,2005,Administration,6,56,1,1.7533333333333332,11,119
2005Q1,2005,Finance,2,39,5,0.8566666666666668,12,81
2005Q1,2005,IT,10,150,30,4.326666666666667,41,89
2005Q1,2005,Juridique,4,24,5,2.36,9,57
2005Q1,2005,Marketing,6,28,5,2.8166666666666664,11,71
2005Q1,2005,Opérations,11,122,52,4.546666666666667,57,89
2005Q1,2005,R&D,9,61,5,3.72,15,84
2005Q1,2005,RH,2,25,0,1.8266666666666669,5,38
2005Q1,2005,Support,10,58,29,3.0533333333333332,38,111
2005Q1,2005,Ventes,12,71,15,6.3500000000000005,19,64
2005Q2,2005,Achats,5,37,9,1.7866666666666664,16,96
2005Q2,2005,Administration,7,43,7,2.0,13,117
2005Q2,2005,Finance,4,46,6,1.64,11,84
2005Q2,2005,IT,13,154,1,4.99,24,94
2005Q2,2005,Juridique,1,40,7,0.5966666666666667,10,62
2005Q2,2005,Marketing,6,52,12,2.9266666666666663,15,73
2005Q2,2005,Opérations,10,203,6,3.7266666666666666,35,107
2005Q2,2005,R&D,8,64,2,3.2533333333333334,10,83
2005Q2,2005,RH,2,29,7,1.71,8,40
2005Q2,2005,Support,13,152,6,4.04,23,119
2005Q2,2005,Ventes,14,130,41,7.726666666666667,44,66
2005Q3,2005,Achats,7,74,23,2.4466666666666668,26,102
2005Q3,2005,Administration,9,40,2,2.6300000000000003,8,115
2005Q3,2005,Finance,7,34,3,2.8833333333333333,8,83
2005Q3,2005,IT,14,68,0,5.246666666666667,16,88
2005Q3,2005,Juridique,3,37,8,1.6166666666666665,14,63
2005Q3,2005,Marketing,8,68,10,3.8466666666666662,15,75
2005Q3,2005,Opérations,12,84,5,3.896666666666667,21,114
2005Q3,2005,R&D,5,55,15,2.0533333333333332,19,84
2005Q3,2005,RH,2,28,8,1.7066666666666668,12,42
2005Q3,2005,Support,8,61,6,2.263333333333333,17,123
2005Q3,2005,Ventes,10,113,5,5.183333333333334,26,79
2005Q4,2005,Achats,8,101,11,2.603333333333333,22,109
2005Q4,2005,Administration,9,38,7,2.716666666666667,11,110
2005Q4,2005,Finance,8,28,2,3.3766666666666665,7,78
2005Q4,2005,IT,11,59,1,4.376666666666666,11,83
2005Q4,2005,Juridique,1,63,5,0.5366666666666667,12,69
2005Q4,2005,Marketing,11,72,17,5.196666666666666,18,78
2005Q4,2005,Opérations,7,63,5,2.0866666666666664,16,117
2005Q4,2005,R&D,10,72,27,4.233333333333333,37,83
2005Q4,2005,RH,7,44,7,5.883333333333333,11,43
2005Q4,2005,Support,12,59,9,3.3800000000000003,16,121
2005Q4,2005,Ventes,9,127,17,3.953333333333333,25,88
2006Q1,2006,Achats,12,79,10,3.7899999999999996,18,111
2006Q1,2006,Administration,7,39,0,2.1766666666666667,6,108
2006Q1,2006,Finance,6,24,3,2.65,7,75
2006Q1,2006,IT,13,31,5,5.6000000000000005,11,75
2006Q1,2006,Juridique,4,37,6,2.0166666666666666,12,71
2006Q1,2006,Marketing,12,50,3,5.436666666666667,11,76
2006Q1,2006,Opérations,17,130,68,5.173333333333333,71,113
2006Q1,2006,R&D,7,154,9,2.8466666666666662,25,97
2006Q1,2006,RH,1,44,7,0.7566666666666667,11,49
2006Q1,2006,Support,17,57,5,4.96,13,112
2006Q1,2006,Ventes,14,84,8,5.706666666666667,20,87
2006Q2,2006,Achats,7,66,10,2.2033333333333336,16,116
2006Q2,2006,Administration,6,35,7,1.8866666666666667,8,107
2006Q2,2006,Finance,5,45,12,2.2433333333333336,11,78
2006Q2,2006,IT,11,39,0,5.266666666666667,8,67
2006Q2,2006,Juridique,5,46,8,2.39,14,72
2006Q2,2006,Marketing,7,43,3,3.23,11,72
2006Q2,2006,Opérations,18,195,6,5.273333333333333,37,135
2006Q2,2006,R&D,11,112,2,3.9633333333333334,15,98
2006Q2,2006,RH,2,35,0,1.3733333333333333,8,50
2006Q2,2006,Support,12,44,1,3.7300000000000004,8,106
2006Q2,2006,Ventes,15,65,13,6.136666666666666,24,81
2006Q3,2006,Achats,13,54,5,3.9,12,112
2006Q3,2006,Administration,9,34,8,2.8733333333333335,9,105
2006Q3,2006,Finance,2,30,2,0.8533333333333334,7,82
2006Q3,2006,IT,10,31,7,5.3,12,60
2006Q3,2006,Juridique,5,48,4,2.356666666666667,11,74
2006Q3,2006,Marketing,4,24,3,1.8633333333333333,8,74
2006Q3,2006,Opérations,7,74,7,1.7133333333333336,22,150
2006Q3,2006,R&D,10,58,9,3.563333333333334,17,95
2006Q3,2006,RH,4,40,7,2.7466666666666666,12,49
2006Q3,2006,Support,11,76,23,3.5966666666666662,18,108
2006Q3,2006,Ventes,6,75,5,2.563333333333333,16,88
2006Q4,2006,Achats,14,51,20,4.383333333333334,22,108
2006Q4,2006,Administration,6,25,2,1.9433333333333334,7,103
2006Q4,2006,Finance,9,26,2,3.8533333333333335,6,76
2006Q4,2006,IT,4,61,40,2.2733333333333334,42,66
2006Q4,2006,Juridique,10,40,3,4.806666666666667,9,69
2006Q4,2006,Marketing,10,33,2,4.8133333333333335,7,67
2006Q4,2006,Opérations,18,64,3,4.173333333333333,12,145
2006Q4,2006,R&D,8,77,6,2.86,16,94
2006Q4,2006,RH,6,40,5,4.18,10,50
2006Q4,2006,Support,11,63,3,3.53,12,106
2006Q4,2006,Ventes,21,57,8,8.996666666666666,15,76
2007Q1,2007,Achats,7,92,8,2.1933333333333334,17,114
2007Q1,2007,Administration,4,32,5,1.3066666666666666,8,103
2007Q1,2007,Finance,5,24,6,2.25,8,75
2007Q1,2007,IT,7,197,13,3.6,36,78
2007Q1,2007,Juridique,1,29,3,0.4666666666666666,7,73
2007Q1,2007,Marketing,5,24,3,2.5733333333333333,8,64
2007Q1,2007,Opérations,13,49,10,3.1199999999999997,16,138
2007Q1,2007,R&D,6,60,0,2.203333333333333,11,93
2007Q1,2007,RH,7,32,0,4.7700000000000005,5,48
2007Q1,2007,Support,18,86,18,6.116666666666667,18,100
2007Q1,2007,Ventes,14,61,7,6.666666666666667,14,70
2007Q2,2007,Achats,8,68,12,2.356666666666667,18,117
2007Q2,2007,Administration,5,38,6,1.6433333333333333,9,103
2007Q2,2007,Finance,8,32,0,3.7433333333333336,5,70
2007Q2,2007,IT,16,141,3,7.46,23,78
2007Q2,2007,Juridique,3,34,7,1.3433333333333335,9,75
2007Q2,2007,Marketing,10,53,10,5.546666666666667,12,60
2007Q2,2007,Opérations,12,65,8,2.983333333333333,13,137
2007Q2,2007,R&D,9,42,8,3.3433333333333337,13,90
2007Q2,2007,RH,5,29,6,3.69,9,45
2007Q2,2007,Support,15,52,0,5.246666666666667,8,95
2007Q2,2007,Ventes,5,49,7,2.42,15,71
2007Q3,2007,Achats,12,62,2,3.6,12,113
2007Q3,2007,Administration,6,67,15,1.9833333333333334,17,104
2007Q3,2007,Finance,6,26,7,2.98,9,67
2007Q3,2007,IT,6,69,2,2.566666666666667,15,82
2007Q3,2007,Juridique,2,31,1,0.8933333333333334,7,76
2007Q3,2007,Marketing,5,38,2,2.7900000000000005,9,60
2007Q3,2007,Opérations,21,35,6,5.4799999999999995,11,124
2007Q3,2007,R&D,6,62,8,2.28,16,89
2007Q3,2007,RH,5,36,7,3.8166666666666664,11,45
2007Q3,2007,Support,7,39,30,2.533333333333333,34,92
2007Q3,2007,Ventes,12,74,5,6.109999999999999,12,67
2007Q4,2007,Achats,7,41,7,2.11,14,111
2007Q4,2007,Administration,3,65,16,0.9666666666666667,24,110
2007Q4,2007,Finance,12,39,2,6.44,6,60
2007Q4,2007,IT,11,78,21,4.6866666666666665,27,80
2007Q4,2007,Juridique,4,24,2,1.8033333333333335,6,75
2007Q4,2007,Marketing,6,39,11,3.48,14,60
2007Q4,2007,Opérations,12,32,3,3.3633333333333333,8,118
2007Q4,2007,R&D,7,48,0,2.6733333333333333,10,88
2007Q4,2007,RH,4,37,1,2.9766666666666666,8,45
2007Q4,2007,Support,11,116,4,4.136666666666667,20,99
2007Q4,2007,Ventes,13,102,29,6.94,25,70
2008Q1,2008,Achats,6,46,8,1.8566666666666667,16,111
2008Q1,2008,Administration,10,89,11,3.073333333333333,22,113
2008Q1,2008,Finance,8,21,5,4.753333333333333,9,54
2008Q1,2008,IT,13,111,7,5.546666666666667,21,80
2008Q1,2008,Juridique,4,21,0,1.8200000000000003,3,74
2008Q1,2008,Marketing,6,52,1,3.5,10,59
2008Q1,2008,Opérations,17,49,9,5.163333333333333,14,104
2008Q1,2008,R&D,8,33,4,3.15,10,84
2008Q1,2008,RH,4,40,7,3.056666666666666,10,46
2008Q1,2008,Support,12,75,8,4.28,20,95
2008Q1,2008,Ventes,11,77,19,5.460000000000001,32,71
2008Q2,2008,Achats,9,52,2,2.7866666666666666,10,110
2008Q2,2008,Administration,10,84,16,2.9599999999999995,25,116
2008Q2,2008,Finance,4,68,15,2.5033333333333334,15,59
2008Q2,2008,IT,10,93,5,4.296666666666667,18,78
2008Q2,2008,Juridique,3,11,0,1.3866666666666667,3,71
2008Q2,2008,Marketing,10,36,13,5.983333333333333,18,54
2008Q2,2008,Opérations,16,56,27,5.513333333333333,36,93
2008Q2,2008,R&D,6,54,5,2.4533333333333336,11,82
2008Q2,2008,RH,2,38,2,1.4466666666666665,8,48
2008Q2,2008,Support,9,63,2,3.28,12,96
2008Q2,2008,Ventes,12,144,7,5.953333333333333,20,78
2008Q3,2008,Achats,4,47,3,1.2233333333333334,9,110
2008Q3,2008,Administration,10,114,16,2.9433333333333334,24,123
2008Q3,2008,Finance,7,75,8,4.166666666666667,13,62
2008Q3,2008,IT,6,78,17,2.64,28,79
2008Q3,2008,Juridique,4,18,3,1.9333333333333336,5,68
2008Q3,2008,Marketing,6,58,3,3.8000000000000003,13,56
2008Q3,2008,Opérations,12,96,27,4.39,42,102
2008Q3,2008,R&D,9,37,2,3.8466666666666662,9,77
2008Q3,2008,RH,6,34,5,4.346666666666667,8,47
2008Q3,2008,Support,13,68,11,4.75,12,94
2008Q3,2008,Ventes,7,118,25,3.0666666666666664,27,89
2008Q4,2008,Achats,11,48,6,3.4866666666666664,11,103
2008Q4,2008,Administration,8,113,4,2.1999999999999997,14,129
2008Q4,2008,Finance,2,58,4,1.0733333333333333,11,66
2008Q4,2008,IT,9,180,6,3.9133333333333336,18,86
2008Q4,2008,Juridique,5,31,6,2.526666666666667,8,66
2008Q4,2008,Marketing,7,62,2,4.260000000000001,8,56
2008Q4,2008,Opérations,11,310,31,3.566666666666667,39,125
2008Q4,2008,R&D,8,44,1,3.6466666666666665,6,73
2008Q4,2008,RH,0,35,3,0.0,8,50
2008Q4,2008,Support,9,84,23,3.3000000000000003,23,97
2008Q4,2008,Ventes,13,130,12,5.156666666666666,26,89
2009Q1,2009,Achats,11,47,9,3.766666666666667,16,96
2009Q1,2009,Administration,8,63,6,2.13,11,130
2009Q1,2009,Finance,3,76,9,1.53,13,70
2009Q1,2009,IT,12,98,2,4.930000000000001,11,83
2009Q1,2009,Juridique,8,36,6,4.163333333333333,9,63
2009Q1,2009,Marketing,4,49,6,2.4633333333333334,10,56
2009Q1,2009,Opérations,12,175,5,3.2866666666666666,23,134
2009Q1,2009,R&D,7,42,3,3.3433333333333333,6,69
2009Q1,2009,RH,5,41,9,3.41,11,51
2009Q1,2009,Support,15,130,5,5.45,13,97
2009Q1,2009,Ventes,15,119,4,6.006666666666667,19,85
2009Q2,2009,Achats,3,76,1,1.0266666666666666,9,101
2009Q2,2009,Administration,7,59,0,1.8266666666666669,6,128
2009Q2,2009,Finance,5,69,6,2.4,12,72
2009Q2,2009,IT,7,50,4,2.84,10,81
2009Q2,2009,Juridique,7,52,2,3.8699999999999997,7,60
2009Q2,2009,Marketing,8,54,1,5.026666666666666,7,52
2009Q2,2009,Opérations,12,94,6,3.0866666666666664,17,134
2009Q2,2009,R&D,10,40,5,5.1499999999999995,8,62
2009Q2,2009,RH,7,58,1,4.826666666666667,7,49
2009Q2,2009,Support,11,55,7,3.9666666666666663,15,91
2009Q2,2009,Ventes,12,97,12,4.8999999999999995,19,85
2009Q3,2009,Achats,6,25,3,2.04,8,99
2009Q3,2009,Administration,4,22,3,1.06,6,127
2009Q3,2009,Finance,10,46,4,4.95,10,68
2009Q3,2009,IT,15,33,0,6.776666666666666,7,69
2009Q3,2009,Juridique,4,29,4,2.25,8,59
2009Q3,2009,Marketing,5,35,18,3.3733333333333335,18,54
2009Q3,2009,Opérations,14,50,1,3.606666666666667,10,128
2009Q3,2009,R&D,2,28,1,1.0833333333333333,7,62
2009Q3,2009,RH,4,24,1,2.8066666666666666,5,48
2009Q3,2009,Support,13,37,2,5.05,10,85
2009Q3,2009,Ventes,12,70,2,4.866666666666666,11,83
2009Q4,2009,Achats,10,29,2,3.5100000000000002,5,94
2009Q4,2009,Administration,8,26,4,2.15,7,122
2009Q4,2009,Finance,6,32,4,3.063333333333333,8,68
2009Q4,2009,IT,8,69,14,4.043333333333333,14,68
2009Q4,2009,Juridique,4,39,5,2.3066666666666666,10,58
2009Q4,2009,Marketing,8,53,3,5.233333333333333,11,56
2009Q4,2009,Opérations,14,51,5,3.82,9,120
2009Q4,2009,R&D,8,38,7,4.53,10,58
2009Q4,2009,RH,2,21,1,1.4266666666666665,6,46
2009Q4,2009,Support,10,81,19,4.086666666666667,17,87
2009Q4,2009,Ventes,12,56,4,5.123333333333334,10,76
2010Q1,2010,Achats,2,44,18,0.7200000000000001,19,96
2010Q1,2010,Administration,9,35,9,2.533333333333333,11,118
2010Q1,2010,Finance,3,35,4,1.4933333333333334,9,68
2010Q1,2010,IT,10,57,1,5.2,10,63
2010Q1,2010,Juridique,3,46,4,1.7366666666666666,9,60
2010Q1,2010,Marketing,5,32,3,3.116666666666667,10,55
2010Q1,2010,Opérations,12,29,2,3.4666666666666663,7,112
2010Q1,2010,R&D,6,44,4,3.53,9,57
2010Q1,2010,RH,2,26,11,1.4666666666666668,12,49
2010Q1,2010,Support,13,119,21,5.233333333333333,21,91
2010Q1,2010,Ventes,12,48,14,5.69,19,69
2010Q2,2010,Achats,10,71,1,3.59,11,95
2010Q2,2010,Administration,6,41,0,1.7366666666666666,7,116
2010Q2,2010,Finance,3,45,14,1.4800000000000002,18,70
2010Q2,2010,IT,13,78,16,7.6433333333333335,18,58
2010Q2,2010,Juridique,3,36,2,1.6666666666666667,7,61
2010Q2,2010,Marketing,7,39,3,4.4433333333333325,9,52
2010Q2,2010,Opérations,17,25,2,5.45,7,97
2010Q2,2010,R&D,8,41,1,4.976666666666667,7,52
2010Q2,2010,RH,4,39,6,2.78,12,51
2010Q2,2010,Support,9,64,2,3.3833333333333333,11,94
2010Q2,2010,Ventes,15,75,4,7.920000000000001,14,63
2010Q3,2010,Achats,10,39,3,3.68,10,89
2010Q3,2010,Administration,8,32,5,2.3666666666666667,9,111
2010Q3,2010,Finance,3,43,2,1.4800000000000002,11,76
2010Q3,2010,IT,12,85,7,7.580000000000001,17,54
2010Q3,2010,Juridique,2,36,3,1.1133333333333333,7,62
2010Q3,2010,Marketing,6,36,15,4.026666666666666,20,50
2010Q3,2010,Opérations,11,31,5,3.983333333333333,7,91
2010Q3,2010,R&D,7,27,2,4.773333333333333,7,47
2010Q3,2010,RH,4,51,5,2.6733333333333333,11,53
2010Q3,2010,Support,9,41,7,3.3699999999999997,12,91
2010Q3,2010,Ventes,5,46,16,2.7433333333333336,22,66
2010Q4,2010,Achats,5,52,12,1.91,13,93
2010Q4,2010,Administration,6,39,4,1.83,8,110
2010Q4,2010,Finance,8,52,14,3.6933333333333334,18,75
2010Q4,2010,IT,4,48,0,2.4633333333333334,9,58
2010Q4,2010,Juridique,3,33,2,1.6133333333333333,7,61
2010Q4,2010,Marketing,5,77,2,3.2900000000000005,14,53
2010Q4,2010,Opérations,14,86,26,5.5,18,92
2010Q4,2010,R&D,2,42,11,1.4266666666666665,14,49
2010Q4,2010,RH,8,42,2,5.376666666666666,10,48
2010Q4,2010,Support,10,50,4,3.84,11,86
2010Q4,2010,Ventes,5,76,0,2.5733333333333333,13,70
2011Q1,2011,Achats,6,78,13,2.1933333333333334,18,95
2011Q1,2011,Administration,4,41,12,1.2300000000000002,15,111
2011Q1,2011,Finance,2,85,13,0.8633333333333333,21,83
2011Q1,2011,IT,7,59,16,4.213333333333334,18,58
2011Q1,2011,Juridique,6,21,3,3.4233333333333333,7,58
2011Q1,2011,Marketing,9,69,8,6.203333333333333,14,52
2011Q1,2011,Opérations,11,99,17,4.13,20,96
2011Q1,2011,R&D,7,56,0,5.033333333333333,10,46
2011Q1,2011,RH,2,38,3,1.3866666666666667,10,49
2011Q1,2011,Support,12,43,4,4.9799999999999995,11,78
2011Q1,2011,Ventes,10,165,52,5.053333333333334,40,85
2011Q2,2011,Achats,7,76,18,2.4933333333333336,24,100
2011Q2,2011,Administration,7,57,1,2.1233333333333335,9,111
2011Q2,2011,Finance,4,85,9,1.5633333333333332,15,94
2011Q2,2011,IT,6,71,4,3.5533333333333332,14,60
2011Q2,2011,Juridique,1,32,4,0.5833333333333334,7,61
2011Q2,2011,Marketing,8,71,9,5.363333333333333,16,51
2011Q2,2011,Opérations,7,103,15,2.47,19,105
2011Q2,2011,R&D,6,43,1,4.6000000000000005,8,43
2011Q2,2011,RH,0,41,0,0.0,6,53
2011Q2,2011,Support,11,35,5,5.04,12,71
2011Q2,2011,Ventes,23,167,13,9.386666666666667,29,86
2011Q3,2011,Achats,10,90,3,3.47,15,102
2011Q3,2011,Administration,5,45,11,1.5233333333333334,12,114
2011Q3,2011,Finance,12,55,5,4.4366666666666665,14,88
2011Q3,2011,IT,10,70,12,5.8066666666666675,18,58
2011Q3,2011,Juridique,3,35,8,1.6833333333333333,11,62
2011Q3,2011,Marketing,9,56,3,6.156666666666667,10,51
